country_id,latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,Invalid API call.
TUR,40.19106,27.63111,336.79,0.46,0.39,2024-10-23,1119.0,N,VIIRS,n,2.0NRT,294.93,2.45,D,
TUR,40.19297,28.08853,325.62,0.48,0.4,2024-10-23,1119.0,N,VIIRS,l,2.0NRT,300.23,2.37,D,
TUR,40.1932,28.22338,327.93,0.49,0.4,2024-10-23,1119.0,N,VIIRS,n,2.0NRT,294.73,1.57,D,
TUR,40.19894,27.63514,332.48,0.46,0.39,2024-10-23,1119.0,N,VIIRS,n,2.0NRT,295.89,4.26,D,
TUR,40.33767,27.33226,327.15,0.45,0.39,2024-10-23,1119.0,N,VIIRS,n,2.0NRT,293.34,3.33,D,
TUR,40.33874,27.31012,330.68,0.45,0.39,2024-10-23,1119.0,N,VIIRS,n,2.0NRT,292.75,2.66,D,
TUR,40.34125,27.33154,347.42,0.45,0.39,2024-10-23,1119.0,N,VIIRS,n,2.0NRT,293.57,3.33,D,
TUR,40.56525,34.41349,350.56,0.33,0.55,2024-10-23,1119.0,N,VIIRS,n,2.0NRT,296.95,2.99,D,
TUR,40.74313,30.54807,330.63,0.42,0.45,2024-10-23,1119.0,N,VIIRS,n,2.0NRT,292.59,1.83,D,
TUR,40.77935,30.47376,327.84,0.42,0.45,2024-10-23,1119.0,N,VIIRS,n,2.0NRT,294.87,3.08,D,
TUR,40.7324,26.36086,349.35,0.43,0.38,2024-10-23,1121.0,N,VIIRS,n,2.0NRT,296.34,7.25,D,
TUR,40.74681,26.44616,332.83,0.43,0.38,2024-10-23,1121.0,N,VIIRS,n,2.0NRT,297.2,2.7,D,
TUR,40.77103,26.72537,345.7,0.44,0.38,2024-10-23,1121.0,N,VIIRS,n,2.0NRT,298.96,9.81,D,
TUR,40.78529,26.43518,339.9,0.43,0.38,2024-10-23,1121.0,N,VIIRS,n,2.0NRT,296.31,2.92,D,
TUR,40.78751,26.42422,344.11,0.43,0.38,2024-10-23,1121.0,N,VIIRS,n,2.0NRT,303.12,13.85,D,
TUR,40.89795,26.97017,337.23,0.45,0.39,2024-10-23,1121.0,N,VIIRS,n,2.0NRT,299.36,3.51,D,
TUR,40.90507,27.43478,339.08,0.46,0.39,2024-10-23,1121.0,N,VIIRS,n,2.0NRT,300.29,6.3,D,
TUR,40.92226,26.41311,331.98,0.43,0.38,2024-10-23,1121.0,N,VIIRS,n,2.0NRT,296.41,2.36,D,
TUR,40.92467,26.3186,346.77,0.43,0.38,2024-10-23,1121.0,N,VIIRS,n,2.0NRT,302.16,13.59,D,
TUR,41.00061,26.37787,331.34,0.43,0.38,2024-10-23,1121.0,N,VIIRS,n,2.0NRT,295.15,1.77,D,
TUR,41.0041,26.37711,339.59,0.43,0.38,2024-10-23,1121.0,N,VIIRS,n,2.0NRT,294.98,3.66,D,
TUR,41.03556,27.77383,332.84,0.48,0.4,2024-10-23,1121.0,N,VIIRS,n,2.0NRT,299.97,1.99,D,
TUR,41.06417,26.42715,330.07,0.43,0.38,2024-10-23,1121.0,N,VIIRS,n,2.0NRT,294.18,1.06,D,
TUR,41.06793,26.40003,338.35,0.43,0.38,2024-10-23,1121.0,N,VIIRS,n,2.0NRT,295.82,7.22,D,
TUR,41.08709,26.43802,335.49,0.43,0.38,2024-10-23,1121.0,N,VIIRS,n,2.0NRT,294.38,3.52,D,
TUR,41.08717,26.44123,330.5,0.43,0.38,2024-10-23,1121.0,N,VIIRS,n,2.0NRT,294.6,2.81,D,
TUR,41.08722,26.32546,332.11,0.43,0.38,2024-10-23,1121.0,N,VIIRS,n,2.0NRT,296.56,4.28,D,
TUR,41.10772,26.57994,346.1,0.44,0.38,2024-10-23,1121.0,N,VIIRS,n,2.0NRT,296.22,4.69,D,
TUR,41.15614,27.11584,346.51,0.45,0.39,2024-10-23,1121.0,N,VIIRS,n,2.0NRT,297.21,6.77,D,
TUR,41.16843,26.34448,330.96,0.43,0.38,2024-10-23,1121.0,N,VIIRS,n,2.0NRT,300.97,1.42,D,
TUR,41.22342,28.50802,327.98,0.51,0.41,2024-10-23,1121.0,N,VIIRS,n,2.0NRT,291.88,1.77,D,
TUR,41.24677,27.47966,327.76,0.47,0.4,2024-10-23,1121.0,N,VIIRS,l,2.0NRT,298.74,2.14,D,
TUR,41.33204,26.53729,330.81,0.44,0.38,2024-10-23,1121.0,N,VIIRS,n,2.0NRT,296.11,2.69,D,
TUR,41.33331,26.54774,339.36,0.44,0.38,2024-10-23,1121.0,N,VIIRS,n,2.0NRT,296.16,6.73,D,
TUR,41.34621,27.06151,338.64,0.45,0.39,2024-10-23,1121.0,N,VIIRS,n,2.0NRT,295.36,3.63,D,
TUR,41.35469,27.00971,331.82,0.45,0.39,2024-10-23,1121.0,N,VIIRS,n,2.0NRT,295.37,1.87,D,
TUR,41.35534,27.01511,331.51,0.45,0.39,2024-10-23,1121.0,N,VIIRS,n,2.0NRT,295.13,3.09,D,
TUR,41.36185,27.00821,332.14,0.45,0.39,2024-10-23,1121.0,N,VIIRS,n,2.0NRT,296.45,1.19,D,
TUR,41.3837,26.90684,346.6,0.45,0.39,2024-10-23,1121.0,N,VIIRS,n,2.0NRT,299.84,7.83,D,
TUR,41.40374,27.2041,345.59,0.46,0.39,2024-10-23,1121.0,N,VIIRS,n,2.0NRT,300.68,7.04,D,
TUR,41.44561,26.84416,337.51,0.45,0.39,2024-10-23,1121.0,N,VIIRS,n,2.0NRT,299.93,3.76,D,
TUR,41.46077,26.77276,331.71,0.45,0.39,2024-10-23,1121.0,N,VIIRS,n,2.0NRT,297.06,1.37,D,
TUR,41.49664,26.61809,339.43,0.44,0.38,2024-10-23,1121.0,N,VIIRS,n,2.0NRT,295.73,5.99,D,
TUR,41.52427,26.60674,331.3,0.44,0.38,2024-10-23,1121.0,N,VIIRS,n,2.0NRT,298.22,1.61,D,
TUR,41.60118,26.86787,333.37,0.45,0.39,2024-10-23,1121.0,N,VIIRS,n,2.0NRT,302.21,2.01,D,
TUR,41.61358,26.60755,331.47,0.44,0.38,2024-10-23,1121.0,N,VIIRS,n,2.0NRT,296.44,2.43,D,
TUR,41.83656,26.70192,348.18,0.45,0.39,2024-10-23,1121.0,N,VIIRS,n,2.0NRT,302.04,6.87,D,
TUR,36.84851,39.43334,345.84,0.56,0.69,2024-10-24,920.0,N,VIIRS,n,2.0NRT,300.76,6.91,D,
TUR,36.85009,39.43025,367.0,0.56,0.69,2024-10-24,920.0,N,VIIRS,h,2.0NRT,302.64,14.02,D,
TUR,36.8546,39.43064,340.11,0.56,0.69,2024-10-24,920.0,N,VIIRS,n,2.0NRT,297.94,6.91,D,
TUR,37.0022,39.12258,367.0,0.58,0.7,2024-10-24,920.0,N,VIIRS,h,2.0NRT,298.81,10.56,D,
TUR,37.00291,39.12025,367.0,0.58,0.7,2024-10-24,920.0,N,VIIRS,h,2.0NRT,298.05,6.96,D,
TUR,37.14705,41.54633,354.96,0.43,0.62,2024-10-24,920.0,N,VIIRS,n,2.0NRT,305.68,5.68,D,
TUR,37.16729,41.89545,349.25,0.41,0.61,2024-10-24,920.0,N,VIIRS,n,2.0NRT,304.12,4.72,D,
TUR,37.32589,38.74483,342.13,0.59,0.7,2024-10-24,920.0,N,VIIRS,n,2.0NRT,298.57,14.85,D,
TUR,37.32611,38.74685,355.7,0.59,0.7,2024-10-24,920.0,N,VIIRS,n,2.0NRT,300.85,16.89,D,
TUR,37.32788,38.75138,367.0,0.59,0.7,2024-10-24,920.0,N,VIIRS,h,2.0NRT,301.98,14.85,D,
TUR,37.32808,38.75344,350.14,0.59,0.7,2024-10-24,920.0,N,VIIRS,n,2.0NRT,300.11,21.37,D,
TUR,37.32817,38.72918,341.4,0.59,0.7,2024-10-24,920.0,N,VIIRS,n,2.0NRT,299.67,8.5,D,
TUR,37.32843,38.73103,342.03,0.59,0.7,2024-10-24,920.0,N,VIIRS,n,2.0NRT,299.37,6.9,D,
TUR,37.33431,38.72617,344.61,0.59,0.7,2024-10-24,920.0,N,VIIRS,n,2.0NRT,297.99,8.5,D,
TUR,37.33456,38.72799,367.0,0.59,0.7,2024-10-24,920.0,N,VIIRS,h,2.0NRT,299.5,6.9,D,
TUR,37.42328,37.65171,328.53,0.67,0.73,2024-10-24,920.0,N,VIIRS,n,2.0NRT,300.32,3.94,D,
TUR,37.42814,37.65063,346.47,0.67,0.73,2024-10-24,920.0,N,VIIRS,n,2.0NRT,300.48,10.68,D,
TUR,37.42975,37.64867,340.08,0.67,0.73,2024-10-24,920.0,N,VIIRS,n,2.0NRT,299.94,6.59,D,
TUR,37.51227,40.45176,336.17,0.48,0.65,2024-10-24,920.0,N,VIIRS,n,2.0NRT,296.55,2.4,D,
TUR,37.5915,37.37947,329.39,0.68,0.74,2024-10-24,920.0,N,VIIRS,n,2.0NRT,298.15,2.59,D,
TUR,37.59241,37.37849,325.37,0.68,0.74,2024-10-24,920.0,N,VIIRS,l,2.0NRT,297.58,3.94,D,
TUR,37.61532,38.74706,328.93,0.58,0.7,2024-10-24,920.0,N,VIIRS,n,2.0NRT,297.09,2.96,D,
TUR,37.62327,38.54205,367.0,0.59,0.7,2024-10-24,920.0,N,VIIRS,h,2.0NRT,299.16,16.38,D,
TUR,37.65411,40.21355,338.05,0.49,0.65,2024-10-24,920.0,N,VIIRS,n,2.0NRT,298.15,3.8,D,
TUR,37.65457,40.20982,332.87,0.49,0.65,2024-10-24,920.0,N,VIIRS,n,2.0NRT,297.07,3.87,D,
TUR,37.6561,40.21511,332.49,0.49,0.65,2024-10-24,920.0,N,VIIRS,n,2.0NRT,297.79,6.25,D,
TUR,37.67371,38.66143,336.55,0.58,0.7,2024-10-24,920.0,N,VIIRS,n,2.0NRT,296.46,4.08,D,
TUR,37.68833,38.15091,328.5,0.62,0.71,2024-10-24,920.0,N,VIIRS,n,2.0NRT,300.23,2.09,D,
TUR,37.7118,40.38626,349.57,0.48,0.65,2024-10-24,920.0,N,VIIRS,n,2.0NRT,299.08,6.01,D,
TUR,37.71329,40.39145,331.1,0.48,0.64,2024-10-24,920.0,N,VIIRS,n,2.0NRT,299.1,6.02,D,
TUR,37.71845,37.93974,329.36,0.63,0.72,2024-10-24,920.0,N,VIIRS,n,2.0NRT,298.77,6.12,D,
TUR,37.72152,37.94055,326.39,0.63,0.72,2024-10-24,920.0,N,VIIRS,n,2.0NRT,297.69,3.82,D,
TUR,37.7476,40.7051,349.26,0.46,0.64,2024-10-24,920.0,N,VIIRS,n,2.0NRT,297.78,6.32,D,
TUR,37.8617,38.56088,335.79,0.58,0.7,2024-10-24,920.0,N,VIIRS,n,2.0NRT,296.99,4.7,D,
TUR,37.89158,40.86547,332.36,0.45,0.63,2024-10-24,920.0,N,VIIRS,n,2.0NRT,298.71,1.46,D,
TUR,37.96938,40.76312,336.75,0.45,0.63,2024-10-24,920.0,N,VIIRS,n,2.0NRT,300.22,3.14,D,
TUR,37.97004,41.53412,330.28,0.41,0.61,2024-10-24,920.0,N,VIIRS,l,2.0NRT,301.31,2.31,D,
TUR,37.97089,40.76852,330.58,0.45,0.63,2024-10-24,920.0,N,VIIRS,n,2.0NRT,303.38,3.14,D,
TUR,37.97169,41.51806,351.12,0.41,0.61,2024-10-24,920.0,N,VIIRS,n,2.0NRT,299.83,11.57,D,
TUR,37.97298,41.52279,367.0,0.41,0.61,2024-10-24,920.0,N,VIIRS,h,2.0NRT,307.06,11.57,D,
TUR,38.00994,41.08552,327.84,0.43,0.62,2024-10-24,920.0,N,VIIRS,l,2.0NRT,298.23,2.4,D,
TUR,38.01003,40.64389,339.02,0.46,0.63,2024-10-24,920.0,N,VIIRS,n,2.0NRT,301.16,3.64,D,
TUR,38.0115,40.64908,333.5,0.46,0.63,2024-10-24,920.0,N,VIIRS,n,2.0NRT,302.5,5.32,D,
TUR,38.01465,40.50391,333.9,0.46,0.64,2024-10-24,920.0,N,VIIRS,n,2.0NRT,300.19,5.43,D,
TUR,38.0806,40.36081,349.87,0.47,0.64,2024-10-24,920.0,N,VIIRS,n,2.0NRT,300.76,5.82,D,
TUR,38.09926,40.87216,341.38,0.44,0.62,2024-10-24,920.0,N,VIIRS,n,2.0NRT,302.21,4.26,D,
TUR,38.11132,39.97688,346.18,0.49,0.65,2024-10-24,920.0,N,VIIRS,n,2.0NRT,295.61,5.07,D,
TUR,38.1129,39.98227,331.31,0.49,0.65,2024-10-24,920.0,N,VIIRS,n,2.0NRT,296.04,5.07,D,
TUR,38.11565,39.97806,354.23,0.49,0.65,2024-10-24,920.0,N,VIIRS,n,2.0NRT,296.97,6.98,D,
TUR,38.12782,40.61688,326.37,0.45,0.63,2024-10-24,920.0,N,VIIRS,l,2.0NRT,299.98,1.8,D,
TUR,38.14622,40.68204,344.26,0.45,0.63,2024-10-24,920.0,N,VIIRS,n,2.0NRT,300.72,8.05,D,
TUR,38.15184,40.67979,350.86,0.45,0.63,2024-10-24,920.0,N,VIIRS,n,2.0NRT,300.37,5.51,D,
TUR,38.15324,40.68476,341.7,0.45,0.63,2024-10-24,920.0,N,VIIRS,n,2.0NRT,299.42,5.51,D,
TUR,38.21716,37.11394,340.99,0.67,0.74,2024-10-24,920.0,N,VIIRS,n,2.0NRT,295.13,7.52,D,
TUR,38.23206,37.18416,325.51,0.67,0.73,2024-10-24,920.0,N,VIIRS,n,2.0NRT,292.06,3.73,D,
TUR,38.24724,37.18514,340.2,0.67,0.73,2024-10-24,920.0,N,VIIRS,n,2.0NRT,292.37,7.42,D,
TUR,38.26807,37.13,334.6,0.67,0.74,2024-10-24,920.0,N,VIIRS,n,2.0NRT,293.68,5.85,D,
TUR,38.77899,40.60115,332.05,0.44,0.62,2024-10-24,920.0,N,VIIRS,n,2.0NRT,295.35,4.96,D,
TUR,39.23055,42.48939,325.95,0.34,0.56,2024-10-24,920.0,N,VIIRS,n,2.0NRT,291.34,1.36,D,
TUR,39.3871,41.86959,332.69,0.36,0.58,2024-10-24,920.0,N,VIIRS,n,2.0NRT,293.41,2.03,D,
TUR,40.00009,44.09638,338.9,0.54,0.51,2024-10-24,920.0,N,VIIRS,n,2.0NRT,291.39,5.24,D,
TUR,40.0242,44.07302,337.6,0.54,0.51,2024-10-24,920.0,N,VIIRS,n,2.0NRT,289.09,8.14,D,
TUR,40.03696,44.23796,333.81,0.53,0.5,2024-10-24,920.0,N,VIIRS,n,2.0NRT,291.99,4.71,D,
TUR,38.47174,35.62894,346.4,0.78,0.78,2024-10-24,922.0,N,VIIRS,n,2.0NRT,294.01,11.67,D,
TUR,38.47572,35.62326,354.65,0.78,0.78,2024-10-24,922.0,N,VIIRS,n,2.0NRT,293.9,22.6,D,
TUR,38.47887,35.62648,336.69,0.78,0.78,2024-10-24,922.0,N,VIIRS,n,2.0NRT,293.39,11.67,D,
TUR,38.48409,35.69641,339.05,0.77,0.78,2024-10-24,922.0,N,VIIRS,n,2.0NRT,292.5,7.29,D,
TUR,38.82042,36.09838,326.57,0.72,0.76,2024-10-24,922.0,N,VIIRS,n,2.0NRT,294.25,8.77,D,
TUR,38.8231,36.10659,326.44,0.72,0.76,2024-10-24,922.0,N,VIIRS,n,2.0NRT,292.41,11.05,D,
TUR,38.8275,36.1038,339.91,0.72,0.76,2024-10-24,922.0,N,VIIRS,n,2.0NRT,291.67,13.75,D,
TUR,36.14211,32.85666,335.75,0.44,0.38,2024-10-24,1100.0,N,VIIRS,n,2.0NRT,303.32,3.94,D,
TUR,36.14395,32.85296,331.28,0.44,0.38,2024-10-24,1100.0,N,VIIRS,n,2.0NRT,299.15,4.45,D,
TUR,36.3158,34.05741,338.1,0.49,0.4,2024-10-24,1100.0,N,VIIRS,n,2.0NRT,297.51,3.5,D,
TUR,36.31953,34.05676,335.46,0.49,0.4,2024-10-24,1100.0,N,VIIRS,n,2.0NRT,297.29,3.3,D,
TUR,36.32257,33.98347,345.67,0.49,0.4,2024-10-24,1100.0,N,VIIRS,n,2.0NRT,301.33,5.06,D,
TUR,36.32995,33.94876,328.38,0.49,0.4,2024-10-24,1100.0,N,VIIRS,l,2.0NRT,302.39,3.34,D,
TUR,36.33498,33.99246,336.02,0.49,0.4,2024-10-24,1100.0,N,VIIRS,n,2.0NRT,301.94,4.55,D,
TUR,36.38525,36.42139,341.55,0.43,0.46,2024-10-24,1100.0,N,VIIRS,n,2.0NRT,307.36,5.15,D,
TUR,36.38994,36.4256,331.19,0.43,0.46,2024-10-24,1100.0,N,VIIRS,l,2.0NRT,306.16,2.77,D,
TUR,36.73122,36.21064,335.4,0.42,0.45,2024-10-24,1100.0,N,VIIRS,n,2.0NRT,304.79,4.2,D,
TUR,36.8074,39.31502,333.86,0.62,0.54,2024-10-24,1100.0,N,VIIRS,n,2.0NRT,303.7,5.89,D,
TUR,36.82167,38.57267,330.21,0.56,0.52,2024-10-24,1100.0,N,VIIRS,n,2.0NRT,300.52,1.77,D,
TUR,36.84878,37.23529,336.42,0.48,0.48,2024-10-24,1100.0,N,VIIRS,n,2.0NRT,304.69,2.76,D,
TUR,36.90519,40.08186,332.07,0.34,0.56,2024-10-24,1100.0,N,VIIRS,n,2.0NRT,300.36,1.02,D,
TUR,36.91306,37.56381,353.36,0.5,0.49,2024-10-24,1100.0,N,VIIRS,n,2.0NRT,305.74,8.5,D,
TUR,36.92399,40.12737,332.92,0.34,0.56,2024-10-24,1100.0,N,VIIRS,n,2.0NRT,300.26,1.65,D,
TUR,36.9572,40.1579,330.78,0.35,0.56,2024-10-24,1100.0,N,VIIRS,n,2.0NRT,300.64,1.63,D,
TUR,37.07004,39.55471,338.66,0.32,0.55,2024-10-24,1100.0,N,VIIRS,n,2.0NRT,301.6,2.0,D,
TUR,37.07405,35.96507,342.88,0.41,0.45,2024-10-24,1100.0,N,VIIRS,n,2.0NRT,308.2,11.84,D,
TUR,37.09377,38.30529,335.98,0.55,0.51,2024-10-24,1100.0,N,VIIRS,n,2.0NRT,303.07,3.6,D,
TUR,37.12287,41.59365,343.02,0.42,0.61,2024-10-24,1100.0,N,VIIRS,n,2.0NRT,303.79,2.61,D,
TUR,37.13136,36.16315,338.67,0.42,0.45,2024-10-24,1100.0,N,VIIRS,n,2.0NRT,306.59,2.81,D,
TUR,37.13182,36.16795,331.03,0.42,0.45,2024-10-24,1100.0,N,VIIRS,n,2.0NRT,305.6,3.32,D,
TUR,37.20207,35.97119,336.56,0.41,0.45,2024-10-24,1100.0,N,VIIRS,n,2.0NRT,309.35,5.72,D,
TUR,37.20253,35.97589,342.65,0.41,0.45,2024-10-24,1100.0,N,VIIRS,n,2.0NRT,310.45,10.64,D,
TUR,37.28121,42.41451,348.13,0.46,0.64,2024-10-24,1100.0,N,VIIRS,n,2.0NRT,302.28,5.95,D,
TUR,37.30148,37.5244,346.57,0.5,0.49,2024-10-24,1100.0,N,VIIRS,n,2.0NRT,306.17,7.75,D,
TUR,37.31448,38.74885,340.6,0.58,0.52,2024-10-24,1100.0,N,VIIRS,n,2.0NRT,300.82,9.41,D,
TUR,37.31497,38.75549,341.23,0.58,0.52,2024-10-24,1100.0,N,VIIRS,n,2.0NRT,302.29,9.41,D,
TUR,37.32538,39.68404,333.69,0.33,0.55,2024-10-24,1100.0,N,VIIRS,n,2.0NRT,300.86,2.96,D,
TUR,37.33401,38.74696,335.47,0.58,0.52,2024-10-24,1100.0,N,VIIRS,n,2.0NRT,301.86,3.84,D,
TUR,37.37876,38.39061,341.7,0.56,0.51,2024-10-24,1100.0,N,VIIRS,n,2.0NRT,300.16,6.39,D,
TUR,37.442,40.17538,355.53,0.35,0.57,2024-10-24,1100.0,N,VIIRS,n,2.0NRT,301.57,5.24,D,
TUR,37.47462,41.21663,353.51,0.4,0.6,2024-10-24,1100.0,N,VIIRS,n,2.0NRT,300.09,6.13,D,
TUR,37.47997,41.21137,338.71,0.4,0.6,2024-10-24,1100.0,N,VIIRS,n,2.0NRT,301.72,5.13,D,
TUR,37.4914,40.41479,367.0,0.36,0.58,2024-10-24,1100.0,N,VIIRS,h,2.0NRT,304.43,15.68,D,
TUR,37.49163,40.41893,345.92,0.36,0.58,2024-10-24,1100.0,N,VIIRS,n,2.0NRT,296.06,8.83,D,
TUR,37.49186,40.42306,347.38,0.36,0.58,2024-10-24,1100.0,N,VIIRS,n,2.0NRT,297.93,8.83,D,
TUR,37.4921,40.42719,351.33,0.36,0.58,2024-10-24,1100.0,N,VIIRS,n,2.0NRT,299.12,5.77,D,
TUR,37.49652,40.41009,351.39,0.36,0.58,2024-10-24,1100.0,N,VIIRS,n,2.0NRT,302.79,17.92,D,
TUR,37.49676,40.41427,367.0,0.36,0.58,2024-10-24,1100.0,N,VIIRS,h,2.0NRT,309.18,17.92,D,
TUR,37.497,40.41841,335.94,0.36,0.58,2024-10-24,1100.0,N,VIIRS,n,2.0NRT,297.34,10.94,D,
TUR,37.49723,40.42255,367.0,0.36,0.58,2024-10-24,1100.0,N,VIIRS,h,2.0NRT,303.91,10.94,D,
TUR,37.50376,40.44249,343.11,0.36,0.58,2024-10-24,1100.0,N,VIIRS,n,2.0NRT,299.13,44.18,D,
TUR,37.504,40.44671,352.35,0.36,0.58,2024-10-24,1100.0,N,VIIRS,n,2.0NRT,324.59,44.18,D,
TUR,37.54807,40.46093,335.35,0.36,0.58,2024-10-24,1100.0,N,VIIRS,n,2.0NRT,296.92,1.93,D,
TUR,36.89054,30.97663,330.27,0.4,0.37,2024-10-24,1102.0,N,VIIRS,n,2.0NRT,304.5,1.91,D,
TUR,36.90446,30.87741,332.17,0.4,0.37,2024-10-24,1102.0,N,VIIRS,n,2.0NRT,303.57,1.88,D,
TUR,36.91445,31.20216,331.22,0.4,0.37,2024-10-24,1102.0,N,VIIRS,l,2.0NRT,301.68,4.17,D,
TUR,37.42816,27.27661,344.97,0.4,0.37,2024-10-24,1102.0,N,VIIRS,n,2.0NRT,302.8,3.1,D,
TUR,37.45169,30.01882,331.72,0.39,0.36,2024-10-24,1102.0,N,VIIRS,n,2.0NRT,305.19,1.83,D,
TUR,37.51382,36.99211,338.72,0.47,0.48,2024-10-24,1102.0,N,VIIRS,n,2.0NRT,301.35,7.84,D,
TUR,37.5143,36.99759,341.25,0.47,0.48,2024-10-24,1102.0,N,VIIRS,n,2.0NRT,305.24,7.84,D,
TUR,37.54955,38.23351,334.26,0.55,0.51,2024-10-24,1102.0,N,VIIRS,n,2.0NRT,303.43,3.84,D,
TUR,37.60738,38.90584,341.94,0.6,0.53,2024-10-24,1102.0,N,VIIRS,n,2.0NRT,304.67,9.05,D,
TUR,37.61791,27.29449,339.63,0.4,0.37,2024-10-24,1102.0,N,VIIRS,n,2.0NRT,306.65,3.14,D,
TUR,37.62759,37.9519,340.47,0.53,0.5,2024-10-24,1102.0,N,VIIRS,n,2.0NRT,303.9,5.67,D,
TUR,37.62967,37.94991,336.39,0.53,0.5,2024-10-24,1102.0,N,VIIRS,n,2.0NRT,304.79,3.53,D,
TUR,37.63735,39.20012,332.0,0.62,0.54,2024-10-24,1102.0,N,VIIRS,n,2.0NRT,302.17,2.66,D,
TUR,37.64258,40.65264,354.41,0.37,0.58,2024-10-24,1102.0,N,VIIRS,n,2.0NRT,299.78,4.25,D,
TUR,37.65155,40.52297,342.83,0.37,0.58,2024-10-24,1102.0,N,VIIRS,n,2.0NRT,301.01,2.96,D,
TUR,37.68321,27.45472,335.82,0.4,0.37,2024-10-24,1102.0,N,VIIRS,n,2.0NRT,302.72,2.5,D,
TUR,37.70469,40.88969,343.61,0.39,0.59,2024-10-24,1102.0,N,VIIRS,n,2.0NRT,300.44,4.01,D,
TUR,37.70543,40.88925,342.37,0.39,0.59,2024-10-24,1102.0,N,VIIRS,n,2.0NRT,300.06,3.45,D,
TUR,37.71853,40.94379,335.68,0.39,0.59,2024-10-24,1102.0,N,VIIRS,n,2.0NRT,300.95,2.0,D,
TUR,37.75001,40.70369,351.77,0.38,0.59,2024-10-24,1102.0,N,VIIRS,n,2.0NRT,301.42,5.97,D,
TUR,37.75025,40.70802,355.16,0.38,0.59,2024-10-24,1102.0,N,VIIRS,n,2.0NRT,298.15,5.97,D,
TUR,37.75549,40.70345,352.77,0.38,0.59,2024-10-24,1102.0,N,VIIRS,n,2.0NRT,301.45,6.09,D,
TUR,37.76652,27.48974,347.21,0.4,0.37,2024-10-24,1102.0,N,VIIRS,n,2.0NRT,305.88,4.4,D,
TUR,37.87477,41.07292,335.47,0.4,0.6,2024-10-24,1102.0,N,VIIRS,n,2.0NRT,300.98,1.64,D,
TUR,37.88422,38.85152,352.88,0.6,0.53,2024-10-24,1102.0,N,VIIRS,n,2.0NRT,305.18,24.92,D,
TUR,37.88538,38.85042,354.32,0.6,0.53,2024-10-24,1102.0,N,VIIRS,n,2.0NRT,305.36,22.9,D,
TUR,37.89541,41.36978,344.09,0.41,0.61,2024-10-24,1102.0,N,VIIRS,n,2.0NRT,297.57,3.28,D,
TUR,37.9151,42.48605,340.01,0.48,0.64,2024-10-24,1102.0,N,VIIRS,n,2.0NRT,296.42,5.48,D,
TUR,37.94688,40.77226,340.95,0.38,0.59,2024-10-24,1102.0,N,VIIRS,n,2.0NRT,302.49,4.02,D,
TUR,37.9471,40.67327,367.0,0.38,0.59,2024-10-24,1102.0,N,VIIRS,h,2.0NRT,307.7,8.71,D,
TUR,37.96652,41.53288,350.12,0.42,0.61,2024-10-24,1102.0,N,VIIRS,n,2.0NRT,300.19,10.54,D,
TUR,37.96677,41.53778,367.0,0.42,0.61,2024-10-24,1102.0,N,VIIRS,h,2.0NRT,303.59,18.06,D,
TUR,37.96756,41.53593,367.0,0.42,0.61,2024-10-24,1102.0,N,VIIRS,h,2.0NRT,307.74,24.94,D,
TUR,37.96833,40.76066,352.15,0.38,0.59,2024-10-24,1102.0,N,VIIRS,n,2.0NRT,301.66,6.36,D,
TUR,38.00272,29.48293,339.92,0.39,0.36,2024-10-24,1102.0,N,VIIRS,n,2.0NRT,302.53,2.95,D,
TUR,38.03339,40.95487,335.57,0.39,0.59,2024-10-24,1102.0,N,VIIRS,n,2.0NRT,303.63,2.1,D,
TUR,38.07443,39.96637,330.53,0.35,0.56,2024-10-24,1102.0,N,VIIRS,n,2.0NRT,300.37,1.86,D,
TUR,38.07467,39.97041,338.0,0.35,0.56,2024-10-24,1102.0,N,VIIRS,n,2.0NRT,302.31,1.86,D,
TUR,38.07552,39.96704,332.06,0.35,0.56,2024-10-24,1102.0,N,VIIRS,n,2.0NRT,301.24,2.54,D,
TUR,38.07578,39.9711,335.38,0.35,0.56,2024-10-24,1102.0,N,VIIRS,n,2.0NRT,302.36,2.54,D,
TUR,38.078,40.35887,336.77,0.36,0.58,2024-10-24,1102.0,N,VIIRS,n,2.0NRT,299.92,2.68,D,
TUR,38.07827,40.3634,335.45,0.36,0.58,2024-10-24,1102.0,N,VIIRS,n,2.0NRT,300.48,2.68,D,
TUR,38.07925,38.50091,348.75,0.58,0.52,2024-10-24,1102.0,N,VIIRS,n,2.0NRT,300.39,4.78,D,
TUR,38.0822,38.49877,354.94,0.58,0.52,2024-10-24,1102.0,N,VIIRS,n,2.0NRT,305.99,27.48,D,
TUR,38.084,38.49913,367.0,0.58,0.52,2024-10-24,1102.0,N,VIIRS,h,2.0NRT,300.39,20.92,D,
TUR,38.08547,40.12627,343.9,0.35,0.57,2024-10-24,1102.0,N,VIIRS,n,2.0NRT,301.1,2.21,D,
TUR,38.08872,40.12519,343.23,0.35,0.57,2024-10-24,1102.0,N,VIIRS,n,2.0NRT,301.83,2.45,D,
TUR,38.11199,39.97511,353.01,0.35,0.56,2024-10-24,1102.0,N,VIIRS,n,2.0NRT,298.5,4.12,D,
TUR,38.11223,39.97917,350.77,0.35,0.56,2024-10-24,1102.0,N,VIIRS,n,2.0NRT,297.78,8.5,D,
